2026-08-28 00:00:01 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@15ddb571, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2534e203, org.springframework.security.web.context.SecurityContextHolderFilter@26952841, org.springframework.security.web.header.HeaderWriterFilter@3f40998d, org.springframework.web.filter.CorsFilter@75ed5c27, org.springframework.security.web.authentication.logout.LogoutFilter@6dfba445, com.myfinance.security.JwtAuthFilter@6fcc4b51, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5a9845fe, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@612f23d1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@716f63cc, org.springframework.security.web.session.SessionManagementFilter@2b037eb, org.springframework.security.web.access.ExceptionTranslationFilter@4d7630f5, org.springframework.security.web.access.intercept.AuthorizationFilter@6dfd3f61]
2026-08-28 08:41:13 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] POST /api/insurance → 201 (7ms)
2026-08-28 08:41:13 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/insurance → 200 (3ms)
2026-08-28 08:41:13 [main] INFO  c.m.controller.InsuranceController - Soft-deleting insurance policy id=14
2026-08-28 08:41:13 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] DELETE /api/insurance/14 → 204 (4ms)
2026-08-28 08:41:13 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/insurance → 200 (3ms)
2026-08-28 08:41:13 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:41:13 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-24 - Shutdown initiated...
2026-08-28 08:41:13 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-24 - Shutdown completed.
2026-08-28 08:41:13 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.myfinance.controller.PropertyControllerTest]: PropertyControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2026-08-28 08:41:13 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.myfinance.MyFinanceApplication for test class com.myfinance.controller.PropertyControllerTest
2026-08-28 08:41:13 [main] INFO  c.m.c.PropertyControllerTest - Starting PropertyControllerTest using Java 17.0.20 with PID 27124 (started by mugu in /Users/mugu/Documents/Projects/myfinance/backend)
2026-08-28 08:41:13 [main] DEBUG c.m.c.PropertyControllerTest - Running with Spring Boot v3.2.5, Spring v6.1.6
2026-08-28 08:41:13 [main] INFO  c.m.c.PropertyControllerTest - No active profile set, falling back to 1 default profile: "default"
2026-08-28 08:41:13 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-08-28 08:41:13 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 23 ms. Found 35 JPA repository interfaces.
2026-08-28 08:41:13 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-08-28 08:41:13 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-08-28 08:41:13 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-08-28 08:41:13 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-25 - Starting...
2026-08-28 08:41:13 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-25 - Added connection conn240: url=jdbc:h2:mem:testdb user=SA
2026-08-28 08:41:13 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-25 - Start completed.
2026-08-28 08:41:13 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: H2Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-08-28 08:41:14 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-08-28 08:41:14 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:41:17 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2ed77389, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@77a52b71, org.springframework.security.web.context.SecurityContextHolderFilter@24692dc9, org.springframework.security.web.header.HeaderWriterFilter@4430a6cb, org.springframework.web.filter.CorsFilter@134cb11c, org.springframework.security.web.authentication.logout.LogoutFilter@379dc6c4, com.myfinance.provisioning.ProvisioningTokenFilter@41c439c0, com.myfinance.security.JwtAuthFilter@31adc894, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5b3016e9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1a77f5ba, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2d1002b1, org.springframework.security.web.session.SessionManagementFilter@32ce51cb, org.springframework.security.web.access.ExceptionTranslationFilter@66f3934, org.springframework.security.web.access.intercept.AuthorizationFilter@49beeb97]
2026-08-28 08:41:17 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
2026-08-28 08:41:17 [main] DEBUG c.m.p.ProvisioningTokenFilter - Filter 'provisioningTokenFilter' configured for use
2026-08-28 08:41:17 [main] DEBUG c.myfinance.security.JwtAuthFilter - Filter 'jwtAuthFilter' configured for use
2026-08-28 08:41:17 [main] DEBUG c.m.config.RequestLoggingConfig$1 - Filter 'requestLoggingFilter' configured for use
2026-08-28 08:41:17 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2026-08-28 08:41:17 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2026-08-28 08:41:17 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2026-08-28 08:41:17 [main] INFO  c.m.c.PropertyControllerTest - Started PropertyControllerTest in 4.007 seconds (process running for 124.391)
2026-08-28 08:41:17 [main] INFO  c.m.config.AdminUserInitializer - Admin user created (admin / admin123) — change password immediately!
2026-08-28 08:41:17 [main] INFO  c.m.controller.PropertyController - Updating property id=1
2026-08-28 08:41:17 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] PUT /api/properties/1 → 200 (9ms)
2026-08-28 08:41:17 [main] INFO  c.m.controller.PropertyController - Creating property: name=Condo Tampines, type=CONDO
2026-08-28 08:41:17 [main] INFO  c.m.controller.PropertyController - Created property id=2
2026-08-28 08:41:17 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] POST /api/properties → 201 (5ms)
2026-08-28 08:41:17 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/properties/summary → 200 (4ms)
2026-08-28 08:41:17 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/properties → 200 (3ms)
2026-08-28 08:41:17 [main] INFO  c.m.controller.PropertyController - Deleting property id=7
2026-08-28 08:41:17 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] DELETE /api/properties/7 → 204 (4ms)
2026-08-28 08:41:17 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/properties → 200 (2ms)
2026-08-28 08:41:17 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/properties/summary → 200 (3ms)
2026-08-28 08:41:17 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:41:17 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-25 - Shutdown initiated...
2026-08-28 08:41:17 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-25 - Shutdown completed.
2026-08-28 08:41:17 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.myfinance.controller.PreciousMetalControllerTest]: PreciousMetalControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2026-08-28 08:41:17 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.myfinance.MyFinanceApplication for test class com.myfinance.controller.PreciousMetalControllerTest
2026-08-28 08:41:17 [main] INFO  c.m.c.PreciousMetalControllerTest - Starting PreciousMetalControllerTest using Java 17.0.20 with PID 27124 (started by mugu in /Users/mugu/Documents/Projects/myfinance/backend)
2026-08-28 08:41:17 [main] DEBUG c.m.c.PreciousMetalControllerTest - Running with Spring Boot v3.2.5, Spring v6.1.6
2026-08-28 08:41:17 [main] INFO  c.m.c.PreciousMetalControllerTest - No active profile set, falling back to 1 default profile: "default"
2026-08-28 08:41:18 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-08-28 08:41:18 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 22 ms. Found 35 JPA repository interfaces.
2026-08-28 08:41:18 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-08-28 08:41:18 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-08-28 08:41:18 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-08-28 08:41:18 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-26 - Starting...
2026-08-28 08:41:18 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-26 - Added connection conn250: url=jdbc:h2:mem:testdb user=SA
2026-08-28 08:41:18 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-26 - Start completed.
2026-08-28 08:41:18 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: H2Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-08-28 08:41:18 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-08-28 08:41:18 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:41:21 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@48a0bbc5, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@b88a74e, org.springframework.security.web.context.SecurityContextHolderFilter@c7171bf, org.springframework.security.web.header.HeaderWriterFilter@75ab07b8, org.springframework.web.filter.CorsFilter@37c95fba, org.springframework.security.web.authentication.logout.LogoutFilter@20dc76e1, com.myfinance.provisioning.ProvisioningTokenFilter@7ddd00d6, com.myfinance.security.JwtAuthFilter@1f0d76b7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3a6ddf84, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@175699b6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6d36b416, org.springframework.security.web.session.SessionManagementFilter@72285d22, org.springframework.security.web.access.ExceptionTranslationFilter@2a839520, org.springframework.security.web.access.intercept.AuthorizationFilter@57a1b08d]
2026-08-28 08:41:21 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
2026-08-28 08:41:21 [main] DEBUG c.m.p.ProvisioningTokenFilter - Filter 'provisioningTokenFilter' configured for use
2026-08-28 08:41:21 [main] DEBUG c.myfinance.security.JwtAuthFilter - Filter 'jwtAuthFilter' configured for use
2026-08-28 08:41:21 [main] DEBUG c.m.config.RequestLoggingConfig$1 - Filter 'requestLoggingFilter' configured for use
2026-08-28 08:41:21 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2026-08-28 08:41:21 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2026-08-28 08:41:21 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2026-08-28 08:41:21 [main] INFO  c.m.c.PreciousMetalControllerTest - Started PreciousMetalControllerTest in 3.847 seconds (process running for 128.475)
2026-08-28 08:41:21 [main] INFO  c.m.config.AdminUserInitializer - Admin user created (admin / admin123) — change password immediately!
2026-08-28 08:41:21 [main] INFO  c.m.c.PreciousMetalController - Deleting precious metal id=1
2026-08-28 08:41:21 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] DELETE /api/precious-metals/1 → 204 (6ms)
2026-08-28 08:41:21 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/precious-metals → 200 (2ms)
2026-08-28 08:41:21 [main] INFO  c.m.c.PreciousMetalController - Updating precious metal id=2
2026-08-28 08:41:21 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] PUT /api/precious-metals/2 → 200 (10ms)
2026-08-28 08:41:21 [main] INFO  c.m.c.PreciousMetalController - Creating precious metal: type=SILVER, weight=1000, form=BAR
2026-08-28 08:41:21 [main] INFO  c.m.c.PreciousMetalController - Created precious metal id=3
2026-08-28 08:41:21 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] POST /api/precious-metals → 201 (5ms)
2026-08-28 08:41:21 [main] INFO  c.m.c.PreciousMetalController - Creating precious metal: type=GOLD, weight=31.1035, form=COIN
2026-08-28 08:41:21 [main] INFO  c.m.c.PreciousMetalController - Created precious metal id=4
2026-08-28 08:41:21 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] POST /api/precious-metals → 201 (3ms)
2026-08-28 08:41:21 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/precious-metals → 200 (2ms)
2026-08-28 08:41:21 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/precious-metals → 200 (5ms)
2026-08-28 08:41:21 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/precious-metals/summary → 200 (6ms)
2026-08-28 08:41:21 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:41:21 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-26 - Shutdown initiated...
2026-08-28 08:41:21 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-26 - Shutdown completed.
2026-08-28 08:41:22 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.myfinance.controller.AuditControllerTest]: AuditControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2026-08-28 08:41:22 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.myfinance.MyFinanceApplication for test class com.myfinance.controller.AuditControllerTest
2026-08-28 08:41:22 [main] INFO  c.m.controller.AuditControllerTest - Starting AuditControllerTest using Java 17.0.20 with PID 27124 (started by mugu in /Users/mugu/Documents/Projects/myfinance/backend)
2026-08-28 08:41:22 [main] DEBUG c.m.controller.AuditControllerTest - Running with Spring Boot v3.2.5, Spring v6.1.6
2026-08-28 08:41:22 [main] INFO  c.m.controller.AuditControllerTest - No active profile set, falling back to 1 default profile: "default"
2026-08-28 08:41:22 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-08-28 08:41:22 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 20 ms. Found 35 JPA repository interfaces.
2026-08-28 08:41:22 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-08-28 08:41:22 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-08-28 08:41:22 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-08-28 08:41:22 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-27 - Starting...
2026-08-28 08:41:22 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-27 - Added connection conn260: url=jdbc:h2:mem:testdb user=SA
2026-08-28 08:41:22 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-27 - Start completed.
2026-08-28 08:41:22 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: H2Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-08-28 08:41:22 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-08-28 08:41:22 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:41:25 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2b6347b6, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2f2d8bec, org.springframework.security.web.context.SecurityContextHolderFilter@74048a5c, org.springframework.security.web.header.HeaderWriterFilter@2ca83ac3, org.springframework.web.filter.CorsFilter@359f2c75, org.springframework.security.web.authentication.logout.LogoutFilter@3997bba5, com.myfinance.provisioning.ProvisioningTokenFilter@7120fc2c, com.myfinance.security.JwtAuthFilter@6fdf8139, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@56d59861, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3b46de5a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6f45da6b, org.springframework.security.web.session.SessionManagementFilter@4d73eed5, org.springframework.security.web.access.ExceptionTranslationFilter@4d8dffd2, org.springframework.security.web.access.intercept.AuthorizationFilter@4e42884d]
